_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,chemical_disease_relationships,comment_box,chemical_disease_relationships_gold,choice_0_ids,choice_0_label,choice_1_ids,choice_1_label,choice_2_ids,choice_2_label,choice_3_ids,choice_3_label,choice_4_ids,choice_4_label,form_abstract,form_title,pmid,uniq_id
741717769,6/23/2015 22:56:48,false,1668654997,,6/23/2015 22:53:20,false,neodev,0.8,33014938,SRB,00,Belgrade,94.189.234.53,"choice_0
choice_4",,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741717769,6/23/2015 22:57:35,false,1668655769,,6/23/2015 22:52:30,true,tremorgames,0.6667,32999657,VEN,25,Caracas,190.39.50.212,"choice_0
choice_1
choice_2
choice_3
choice_4",,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741717769,6/23/2015 23:00:44,false,1668658995,,6/23/2015 22:57:38,false,neodev,0.8182,14596658,IND,02,Hyderabad,49.204.148.244,none_are_true,,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741717769,6/23/2015 23:00:47,false,1668659007,,6/23/2015 22:53:29,false,neodev,0.8333,32591740,VEN,25,Caracas,190.72.117.205,"choice_0
choice_1
choice_2
choice_3
choice_4",,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741717769,6/23/2015 23:03:04,false,1668661305,,6/23/2015 22:53:03,false,dollarsignup,0.8,10824531,PRT,14,Lisbon,95.93.70.141,"choice_0
choice_1
choice_2
choice_3
choice_4",,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741717769,6/23/2015 23:25:28,false,1668683944,,6/23/2015 23:23:48,false,elite,0.8,26583095,IND,02,Hyderabad,49.204.158.57,choice_2,,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741717770,6/23/2015 22:54:13,false,1668652429,,6/23/2015 22:49:48,false,elite,1.0,31599083,FIN,13,Helsinki,213.243.187.195,"choice_0
choice_1
choice_2",,,D016593_induces_D017180,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C010637_induces_D016171,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C010637_induces_D017180,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",empty,<strong>Do not</strong> choose this choice.,empty,<strong>Do not</strong> choose this choice.,"1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_id_1
741717770,6/23/2015 22:54:58,false,1668653144,,6/23/2015 22:50:38,false,neodev,0.8182,20045399,GBR,M2,Solihull,82.36.155.235,"choice_0
choice_1
choice_2",,,D016593_induces_D017180,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C010637_induces_D016171,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C010637_induces_D017180,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",empty,<strong>Do not</strong> choose this choice.,empty,<strong>Do not</strong> choose this choice.,"1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_id_1
741717770,6/23/2015 23:08:04,false,1668666075,,6/23/2015 22:50:37,true,neodev,0.6667,18258185,PHL,"","",125.60.156.159,"choice_0
choice_1
choice_2",,,D016593_induces_D017180,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C010637_induces_D016171,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C010637_induces_D017180,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",empty,<strong>Do not</strong> choose this choice.,empty,<strong>Do not</strong> choose this choice.,"1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_id_1
741717770,6/23/2015 23:23:44,false,1668682152,,6/23/2015 23:20:54,false,elite,0.8,26583095,IND,02,Hyderabad,49.204.158.57,choice_2,,,D016593_induces_D017180,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C010637_induces_D016171,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C010637_induces_D017180,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",empty,<strong>Do not</strong> choose this choice.,empty,<strong>Do not</strong> choose this choice.,"1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_id_1
