_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,chemical_disease_relationships,comment_box,chemical_disease_relationships_gold,choice_0_ids,choice_0_label,choice_1_ids,choice_1_label,choice_2_ids,choice_2_label,choice_3_ids,choice_3_label,choice_4_ids,choice_4_label,form_abstract,form_title,pmid,uniq_id
741091284,6/22/2015 22:44:33,false,1667877616,,6/22/2015 22:43:35,false,neodev,0.7273,32824409,USA,CO,Parker,23.24.142.26,"choice_0
choice_2
choice_4",,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741091284,6/22/2015 23:10:22,false,1667886309,,6/22/2015 23:07:02,false,elite,0.9091,30936260,VNM,44,Hanoi,117.0.174.28,"choice_0
choice_2
choice_4",,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741091284,6/22/2015 23:10:53,false,1667886491,,6/22/2015 23:08:45,false,neodev,0.7273,11064916,BOL,04,La Paz,190.129.30.43,none_are_true,,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741091284,6/22/2015 23:27:32,false,1667891825,,6/22/2015 23:13:27,false,neodev,0.7143,11029942,BRA,26,Florianópolis,179.223.137.246,"choice_0
choice_1
choice_2
choice_3
choice_4",,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741091284,6/22/2015 23:38:33,false,1667895583,,6/22/2015 23:37:10,false,prizerebel,0.875,28853816,PRT,04,Barcelos,94.132.194.69,"choice_0
choice_2",,,D020117_induces_D016171,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",D020117_induces_D017180,"<span class=""chemical"">cisapride</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C063968_induces_D016171,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C063968_induces_D017180,"<span class=""chemical"">E4031</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",D016593_induces_D016171,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>","1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and terodiline). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span> and <span class=""chemical"">E4031</span>. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), terodiline (76 nM), <span class=""chemical"">cisapride</span> (11 nM) and <span class=""chemical"">E4031</span> (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, terodiline, <span class=""chemical"">cisapride</span>) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of <span class=""chemical"">E4031</span>, <span class=""chemical"">cisapride</span>, <span class=""chemical"">terfenadine</span> and terodiline on monophasic action potential duration in dog.",11569530,bcv_id_0
741091285,6/22/2015 22:44:33,false,1667877613,,6/22/2015 22:43:35,false,neodev,0.7273,32824409,USA,CO,Parker,23.24.142.26,choice_0,,,D016593_induces_D017180,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C010637_induces_D016171,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C010637_induces_D017180,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",empty,<strong>Do not</strong> choose this choice.,empty,<strong>Do not</strong> choose this choice.,"1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_id_1
741091285,6/22/2015 23:10:22,false,1667886305,,6/22/2015 23:07:02,false,elite,0.9091,30936260,VNM,44,Hanoi,117.0.174.28,choice_1,,,D016593_induces_D017180,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C010637_induces_D016171,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C010637_induces_D017180,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",empty,<strong>Do not</strong> choose this choice.,empty,<strong>Do not</strong> choose this choice.,"1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_id_1
741091285,6/22/2015 23:10:53,false,1667886489,,6/22/2015 23:08:45,false,neodev,0.7273,11064916,BOL,04,La Paz,190.129.30.43,none_are_true,,,D016593_induces_D017180,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C010637_induces_D016171,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C010637_induces_D017180,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",empty,<strong>Do not</strong> choose this choice.,empty,<strong>Do not</strong> choose this choice.,"1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_id_1
741091285,6/22/2015 23:27:32,false,1667891814,,6/22/2015 23:13:27,false,neodev,0.7143,11029942,BRA,26,Florianópolis,179.223.137.246,"choice_0
choice_1
choice_2",,,D016593_induces_D017180,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C010637_induces_D016171,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C010637_induces_D017180,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",empty,<strong>Do not</strong> choose this choice.,empty,<strong>Do not</strong> choose this choice.,"1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_id_1
741091285,6/22/2015 23:38:33,false,1667895595,,6/22/2015 23:37:10,false,prizerebel,0.875,28853816,PRT,04,Barcelos,94.132.194.69,"choice_0
choice_1
choice_2",,,D016593_induces_D017180,"<span class=""chemical"">terfenadine</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",C010637_induces_D016171,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">Torsades de pointes</span>",C010637_induces_D017180,"<span class=""chemical"">terodiline</span> contributes to or plays a role in <span class=""disease"">ventricular tachycardia</span>",empty,<strong>Do not</strong> choose this choice.,empty,<strong>Do not</strong> choose this choice.,"1. <span class=""disease"">Torsades de pointes</span> (<span class=""disease"">TDP</span>) is a potentially fatal <span class=""disease"">ventricular tachycardia</span> associated with increases in QT interval and monophasic action potential duration (MAPD). <span class=""disease"">TDP</span> is a side-effect that has led to withdrawal of several drugs from the market (e.g. <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span>). 2. The potential of compounds to cause <span class=""disease"">TDP</span> was evaluated by monitoring their effects on MAPD in dog. Four compounds known to increase QT interval and cause <span class=""disease"">TDP</span> were investigated: <span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride and E4031. On the basis that only free drug in the systemic circulation will elicit a pharmacological response target, free concentrations in plasma were selected to mimic the free drug exposures in man. Infusion regimens were designed that rapidly achieved and maintained target-free concentrations of these drugs in plasma and data on the relationship between free concentration and changes in MAPD were obtained for these compounds. 3. These data indicate that the free ED50 in plasma for <span class=""chemical"">terfenadine</span> (1.9 nM), <span class=""chemical"">terodiline</span> (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects. For compounds that have shown <span class=""disease"">TDP</span> in the clinic (<span class=""chemical"">terfenadine</span>, <span class=""chemical"">terodiline</span>, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins. These data underline the need to maximize the therapeutic ratio with respect to <span class=""disease"">TDP</span> in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.","Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, <span class=""chemical"">terfenadine</span> and <span class=""chemical"">terodiline</span> on monophasic action potential duration in dog.",11569530,bcv_id_1
